table_name,table_type,table_comment,column_name,ordinal_position,data_type,is_nullable,column_default,column_comment,constraint_type,constraint_name,column_tags,table_tags
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,class_division,134,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,inventory_monitored,135,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,iface_baxter_matfld_xfer_date,136,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,iface_baxter_mat_transfer_date,137,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,shock_watch,138,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,interchangeability_class,139,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,chemical_guide_doc_no,140,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,pn_total_times_flag,141,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,transaction_document_no,142,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,apu_reading,143,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,alt_pn_description,144,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,mod_status,145,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,automated_warehouse_capable,146,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,store_exception,147,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,store_exception_shc_id,148,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,store_exception_shc_1,149,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,store_exception_shc_2,150,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,ex_gl_company,151,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,ex_gl_expenditure,152,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,ex_gl,153,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,ex_gl_cost_center,154,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,ex_gl_company_2,155,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,ex_gl_expenditure_2,156,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,ex_gl_2,157,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,ex_gl_cost_center_2,158,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,health_safety,159,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,health_safety_class,160,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,health_safety_hyperlink,161,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,additional_information,162,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,hazardous_substance,163,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,hazardous_substance_at_removal,164,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,hazardous_substance_hyperlink,165,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,turn,166,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,over_night,167,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,check_l,168,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,line,169,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,carrying_cost_factor,170,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,replenishment_cost_factor,171,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,bin_cat,172,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,bin_cat2,173,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,critical_level,174,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,mro_supplied_part,175,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,climate_controlled,176,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,order_rcv_notes,177,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,preventupdatebytraxdoc,178,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,k1_factor,179,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,k2_factor,180,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,k3_factor,181,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,t_ped,182,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,traxdoc_row_id_father,183,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,require_tool_calibration_no,184,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,day_spec_required,185,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,cc_reference,186,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,exchange_order_notes,187,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,manuf_affidavit,188,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,fcc_form,189,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,processed,190,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,qty_asrs,191,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,tray_type,192,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,pn_os_reference,193,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,etops_note,194,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,created_from_tri,195,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,audit_processed,196,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,non_exchangeable_part,197,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,dim_control_at_batch_level,198,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,ps_document_no,199,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,radial_weight,200,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,tangential_weight,201,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,axial_weight,202,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,issued_monitored,203,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,issued_monitored_location,204,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,notes_line,205,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,adt,206,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,kwd,207,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,lbl,208,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,tqa,209,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,spcnbr,210,DECIMAL,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,upa,211,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,created_from_pnrdata,212,STRING,YES,,,,,,
qx_ppmtx_pn_master,STREAMING_TABLE,Silver part number master - validated part catalog with quality checks,processed_timestamp,213,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_tear_down_report,STREAMING_TABLE,Silver tear down reports - validated component teardown and fault analysis records,order_type,0,STRING,YES,,,,,,
qx_ppmtx_pn_tear_down_report,STREAMING_TABLE,Silver tear down reports - validated component teardown and fault analysis records,order_number,1,DECIMAL,YES,,,,,,
qx_ppmtx_pn_tear_down_report,STREAMING_TABLE,Silver tear down reports - validated component teardown and fault analysis records,order_line,2,DECIMAL,YES,,,,,,
qx_ppmtx_pn_tear_down_report,STREAMING_TABLE,Silver tear down reports - validated component teardown and fault analysis records,fault_confirm,3,STRING,YES,,,,,,
qx_ppmtx_pn_tear_down_report,STREAMING_TABLE,Silver tear down reports - validated component teardown and fault analysis records,status,4,STRING,YES,,,,,,
qx_ppmtx_pn_tear_down_report,STREAMING_TABLE,Silver tear down reports - validated component teardown and fault analysis records,pn,5,STRING,YES,,,,,,
qx_ppmtx_pn_tear_down_report,STREAMING_TABLE,Silver tear down reports - validated component teardown and fault analysis records,sn,6,STRING,YES,,,,,,
qx_ppmtx_pn_tear_down_report,STREAMING_TABLE,Silver tear down reports - validated component teardown and fault analysis records,batch,7,DECIMAL,YES,,,,,,
qx_ppmtx_pn_tear_down_report,STREAMING_TABLE,Silver tear down reports - validated component teardown and fault analysis records,pn_description,8,STRING,YES,,,,,,
qx_ppmtx_pn_tear_down_report,STREAMING_TABLE,Silver tear down reports - validated component teardown and fault analysis records,notes,9,DECIMAL,YES,,,,,,
qx_ppmtx_pn_tear_down_report,STREAMING_TABLE,Silver tear down reports - validated component teardown and fault analysis records,created_by,10,STRING,YES,,,,,,
qx_ppmtx_pn_tear_down_report,STREAMING_TABLE,Silver tear down reports - validated component teardown and fault analysis records,created_date,11,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_tear_down_report,STREAMING_TABLE,Silver tear down reports - validated component teardown and fault analysis records,modified_by,12,STRING,YES,,,,,,
qx_ppmtx_pn_tear_down_report,STREAMING_TABLE,Silver tear down reports - validated component teardown and fault analysis records,modified_date,13,TIMESTAMP,YES,,,,,,
qx_ppmtx_pn_tear_down_report,STREAMING_TABLE,Silver tear down reports - validated component teardown and fault analysis records,blob_no,14,DECIMAL,YES,,,,,,
qx_ppmtx_pn_tear_down_report,STREAMING_TABLE,Silver tear down reports - validated component teardown and fault analysis records,defect_type,15,STRING,YES,,,,,,
qx_ppmtx_pn_tear_down_report,STREAMING_TABLE,Silver tear down reports - validated component teardown and fault analysis records,defect,16,STRING,YES,,,,,,
qx_ppmtx_pn_tear_down_report,STREAMING_TABLE,Silver tear down reports - validated component teardown and fault analysis records,defect_item,17,DECIMAL,YES,,,,,,
qx_ppmtx_pn_tear_down_report,STREAMING_TABLE,Silver tear down reports - validated component teardown and fault analysis records,work_done,18,STRING,YES,,,,,,
qx_ppmtx_pn_tear_down_report,STREAMING_TABLE,Silver tear down reports - validated component teardown and fault analysis records,shop_finding,19,STRING,YES,,,,,,
qx_ppmtx_pn_tear_down_report,STREAMING_TABLE,Silver tear down reports - validated component teardown and fault analysis records,repair_code,20,STRING,YES,,,,,,
qx_ppmtx_pn_tear_down_report,STREAMING_TABLE,Silver tear down reports - validated component teardown and fault analysis records,remarks,21,STRING,YES,,,,,,
qx_ppmtx_pn_tear_down_report,STREAMING_TABLE,Silver tear down reports - validated component teardown and fault analysis records,document_no,22,DECIMAL,YES,,,,,,
qx_ppmtx_pn_tear_down_report,STREAMING_TABLE,Silver tear down reports - validated component teardown and fault analysis records,confirm_code,23,STRING,YES,,,,,,
qx_ppmtx_pn_tear_down_report,STREAMING_TABLE,Silver tear down reports - validated component teardown and fault analysis records,remove_reason_confirm,24,STRING,YES,,,,,,
qx_ppmtx_pn_tear_down_report,STREAMING_TABLE,Silver tear down reports - validated component teardown and fault analysis records,customer_induced_damage,25,STRING,YES,,,,,,
